,role,skill,job_count,role_job_count,skill_demand_pct,requirement_level
8304,Frontend Developer,power bi,1,55,1.8181818181818181,Rare
8305,Frontend Developer,problem solving,1,55,1.8181818181818181,Rare
8306,Frontend Developer,excel,1,55,1.8181818181818181,Rare
8307,Frontend Developer,test-driven development,1,55,1.8181818181818181,Rare
8334,Frontend Engineer,javascript,5,5,100.0,Core
8335,Frontend Engineer,react,4,5,80.0,Core
8336,Frontend Engineer,git,2,5,40.0,Common
8337,Frontend Engineer,collaboration,2,5,40.0,Common
8338,Frontend Engineer,redux,2,5,40.0,Common
8339,Frontend Engineer,typescript,2,5,40.0,Common
8340,Frontend Engineer,angular,2,5,40.0,Common
8341,Frontend Engineer,microservices,1,5,20.0,Common
8342,Frontend Engineer,python,1,5,20.0,Common
8343,Frontend Engineer,next.js,1,5,20.0,Common
8344,Frontend Engineer,rest api,1,5,20.0,Common
8345,Frontend Engineer,less,1,5,20.0,Common
8346,Frontend Engineer,ci/cd,1,5,20.0,Common
8347,Frontend Engineer,fastapi,1,5,20.0,Common
8348,Frontend Engineer,css,1,5,20.0,Common
8349,Frontend Engineer,html,1,5,20.0,Common
8350,Frontend Engineer,vue.js,1,5,20.0,Common
8351,Frontend Engineer,webpack,1,5,20.0,Common
8352,Frontend Engineer,scrum,1,5,20.0,Common
8353,Frontend Engineer,communication,1,5,20.0,Common
8354,Frontend Engineer,kanban,1,5,20.0,Common
8355,Frontend Engineer,agile,1,5,20.0,Common
8388,Full Stack Developer,java,7,14,50.0,Core
8389,Full Stack Developer,agile,6,14,42.857142857142854,Common
8390,Full Stack Developer,javascript,6,14,42.857142857142854,Common
8391,Full Stack Developer,sql,6,14,42.857142857142854,Common
8392,Full Stack Developer,react,6,14,42.857142857142854,Common
8393,Full Stack Developer,python,5,14,35.714285714285715,Common
8394,Full Stack Developer,ci/cd,4,14,28.57142857142857,Common
8395,Full Stack Developer,communication,4,14,28.57142857142857,Common
8396,Full Stack Developer,git,4,14,28.57142857142857,Common
8397,Full Stack Developer,c,4,14,28.57142857142857,Common
8398,Full Stack Developer,jenkins,3,14,21.428571428571427,Common
8399,Full Stack Developer,node.js,3,14,21.428571428571427,Common
8400,Full Stack Developer,angular,3,14,21.428571428571427,Common
8401,Full Stack Developer,ruby,3,14,21.428571428571427,Common
8402,Full Stack Developer,typescript,3,14,21.428571428571427,Common
8403,Full Stack Developer,mongodb,3,14,21.428571428571427,Common
8404,Full Stack Developer,scrum,3,14,21.428571428571427,Common
8405,Full Stack Developer,postgresql,3,14,21.428571428571427,Common
8406,Full Stack Developer,terraform,2,14,14.285714285714285,Supporting
8407,Full Stack Developer,microservices,2,14,14.285714285714285,Supporting
8408,Full Stack Developer,dynamodb,2,14,14.285714285714285,Supporting
8409,Full Stack Developer,svn,2,14,14.285714285714285,Supporting
8410,Full Stack Developer,jquery,2,14,14.285714285714285,Supporting
8411,Full Stack Developer,php,2,14,14.285714285714285,Supporting
8412,Full Stack Developer,mysql,2,14,14.285714285714285,Supporting
8413,Full Stack Developer,unit testing,2,14,14.285714285714285,Supporting
8414,Full Stack Developer,html,2,14,14.285714285714285,Supporting
8415,Full Stack Developer,css,2,14,14.285714285714285,Supporting
8416,Full Stack Developer,junit,2,14,14.285714285714285,Supporting
8417,Full Stack Developer,design patterns,2,14,14.285714285714285,Supporting
8418,Full Stack Developer,docker,2,14,14.285714285714285,Supporting
8419,Full Stack Developer,perl,1,14,7.142857142857142,Supporting
8420,Full Stack Developer,system design,1,14,7.142857142857142,Supporting
8421,Full Stack Developer,bash,1,14,7.142857142857142,Supporting
8422,Full Stack Developer,express.js,1,14,7.142857142857142,Supporting
8423,Full Stack Developer,powershell,1,14,7.142857142857142,Supporting
8424,Full Stack Developer,vue.js,1,14,7.142857142857142,Supporting
8425,Full Stack Developer,jira,1,14,7.142857142857142,Supporting
8426,Full Stack Developer,problem solving,1,14,7.142857142857142,Supporting
8427,Full Stack Developer,confluence,1,14,7.142857142857142,Supporting
8428,Full Stack Developer,bitbucket,1,14,7.142857142857142,Supporting
8429,Full Stack Developer,teamwork,1,14,7.142857142857142,Supporting
8430,Full Stack Developer,excel,1,14,7.142857142857142,Supporting
8431,Full Stack Developer,sqlite,1,14,7.142857142857142,Supporting
8432,Full Stack Developer,mariadb,1,14,7.142857142857142,Supporting
8433,Full Stack Developer,linux,1,14,7.142857142857142,Supporting
8434,Full Stack Developer,windows,1,14,7.142857142857142,Supporting
8435,Full Stack Developer,c#,1,14,7.142857142857142,Supporting
8436,Full Stack Developer,microsoft azure,1,14,7.142857142857142,Supporting
8437,Full Stack Developer,kafka,1,14,7.142857142857142,Supporting
8438,Full Stack Developer,spring boot,1,14,7.142857142857142,Supporting
8439,Full Stack Developer,collaboration,1,14,7.142857142857142,Supporting
8440,Full Stack Developer,microservices architecture,1,14,7.142857142857142,Supporting
8441,Full Stack Developer,rust,1,14,7.142857142857142,Supporting
8442,Full Stack Developer,ruby on rails,1,14,7.142857142857142,Supporting
8443,Full Stack Developer,selenium,1,14,7.142857142857142,Supporting
8444,Full Stack Developer,redux,1,14,7.142857142857142,Supporting
8445,Full Stack Developer,kanban,1,14,7.142857142857142,Supporting
8446,Full Stack Developer,kubernetes,1,14,7.142857142857142,Supporting
8447,Full Stack Developer,graphql,1,14,7.142857142857142,Supporting
8448,Full Stack Developer,game design,1,14,7.142857142857142,Supporting
8449,Full Stack Developer,fastapi,1,14,7.142857142857142,Supporting
8450,Full Stack Developer,asp.net,1,14,7.142857142857142,Supporting
8451,Full Stack Developer,oracle,1,14,7.142857142857142,Supporting
8452,Full Stack Developer,time management,1,14,7.142857142857142,Supporting
8504,Full Stack Engineer,react,34,57,59.64912280701754,Core
8505,Full Stack Engineer,java,28,57,49.122807017543856,Common
8506,Full Stack Engineer,communication,24,57,42.10526315789473,Common
8507,Full Stack Engineer,agile,24,57,42.10526315789473,Common
8508,Full Stack Engineer,python,22,57,38.59649122807017,Common
8509,Full Stack Engineer,sql,22,57,38.59649122807017,Common
8510,Full Stack Engineer,javascript,21,57,36.84210526315789,Common
8511,Full Stack Engineer,angular,18,57,31.57894736842105,Common
8512,Full Stack Engineer,typescript,16,57,28.07017543859649,Common
8513,Full Stack Engineer,node.js,14,57,24.561403508771928,Common
8514,Full Stack Engineer,ci/cd,14,57,24.561403508771928,Common
8515,Full Stack Engineer,collaboration,12,57,21.052631578947366,Common
8516,Full Stack Engineer,oracle,12,57,21.052631578947366,Common
8517,Full Stack Engineer,css,11,57,19.298245614035086,Supporting
8518,Full Stack Engineer,microservices,11,57,19.298245614035086,Supporting
8519,Full Stack Engineer,git,10,57,17.543859649122805,Supporting
8520,Full Stack Engineer,c,10,57,17.543859649122805,Supporting
8521,Full Stack Engineer,html,10,57,17.543859649122805,Supporting
8522,Full Stack Engineer,kubernetes,9,57,15.789473684210526,Supporting
8523,Full Stack Engineer,postgresql,8,57,14.035087719298245,Supporting
8524,Full Stack Engineer,docker,8,57,14.035087719298245,Supporting
8525,Full Stack Engineer,github,8,57,14.035087719298245,Supporting
8526,Full Stack Engineer,mysql,8,57,14.035087719298245,Supporting
8527,Full Stack Engineer,scrum,7,57,12.280701754385964,Supporting
8528,Full Stack Engineer,mongodb,6,57,10.526315789473683,Supporting
8529,Full Stack Engineer,graphql,6,57,10.526315789473683,Supporting
8530,Full Stack Engineer,jenkins,6,57,10.526315789473683,Supporting
8531,Full Stack Engineer,design patterns,6,57,10.526315789473683,Supporting
8532,Full Stack Engineer,django,5,57,8.771929824561402,Supporting
8533,Full Stack Engineer,spring boot,5,57,8.771929824561402,Supporting
8534,Full Stack Engineer,jira,5,57,8.771929824561402,Supporting
8535,Full Stack Engineer,express.js,4,57,7.017543859649122,Supporting
8536,Full Stack Engineer,rest api,4,57,7.017543859649122,Supporting
8537,Full Stack Engineer,react native,4,57,7.017543859649122,Supporting
8538,Full Stack Engineer,kotlin,4,57,7.017543859649122,Supporting
8539,Full Stack Engineer,product management,3,57,5.263157894736842,Supporting
8540,Full Stack Engineer,machine learning,3,57,5.263157894736842,Supporting
8541,Full Stack Engineer,asp.net,3,57,5.263157894736842,Supporting
8542,Full Stack Engineer,go,3,57,5.263157894736842,Supporting
8543,Full Stack Engineer,teamwork,3,57,5.263157894736842,Supporting
8544,Full Stack Engineer,ruby,3,57,5.263157894736842,Supporting
8545,Full Stack Engineer,next.js,3,57,5.263157894736842,Supporting
8546,Full Stack Engineer,terraform,3,57,5.263157894736842,Supporting
8547,Full Stack Engineer,gitlab,3,57,5.263157894736842,Supporting
8548,Full Stack Engineer,linux,3,57,5.263157894736842,Supporting
8549,Full Stack Engineer,bash,3,57,5.263157894736842,Supporting
8550,Full Stack Engineer,php,3,57,5.263157894736842,Supporting
8551,Full Stack Engineer,windows,3,57,5.263157894736842,Supporting
8552,Full Stack Engineer,dynamodb,3,57,5.263157894736842,Supporting
8553,Full Stack Engineer,microservices architecture,3,57,5.263157894736842,Supporting
8554,Full Stack Engineer,leadership,3,57,5.263157894736842,Supporting
8555,Full Stack Engineer,kafka,3,57,5.263157894736842,Supporting
8556,Full Stack Engineer,nginx,2,57,3.508771929824561,Rare
8557,Full Stack Engineer,artificial intelligence,2,57,3.508771929824561,Rare
8558,Full Stack Engineer,microsoft azure,2,57,3.508771929824561,Rare
8559,Full Stack Engineer,redis,2,57,3.508771929824561,Rare
8560,Full Stack Engineer,redux,2,57,3.508771929824561,Rare
8561,Full Stack Engineer,scala,2,57,3.508771929824561,Rare
8562,Full Stack Engineer,powershell,2,57,3.508771929824561,Rare
8563,Full Stack Engineer,snowflake,2,57,3.508771929824561,Rare
8564,Full Stack Engineer,jquery,2,57,3.508771929824561,Rare
8565,Full Stack Engineer,unit testing,2,57,3.508771929824561,Rare
8566,Full Stack Engineer,power bi,2,57,3.508771929824561,Rare
8567,Full Stack Engineer,github actions,2,57,3.508771929824561,Rare
8568,Full Stack Engineer,soap,2,57,3.508771929824561,Rare
8569,Full Stack Engineer,encryption,2,57,3.508771929824561,Rare
8570,Full Stack Engineer,system design,2,57,3.508771929824561,Rare
8571,Full Stack Engineer,unix,2,57,3.508771929824561,Rare
8572,Full Stack Engineer,swift,2,57,3.508771929824561,Rare
8573,Full Stack Engineer,bootstrap,2,57,3.508771929824561,Rare
8574,Full Stack Engineer,mentoring,1,57,1.7543859649122806,Rare
8575,Full Stack Engineer,google cloud platform,1,57,1.7543859649122806,Rare
8576,Full Stack Engineer,apache,1,57,1.7543859649122806,Rare
8577,Full Stack Engineer,fastapi,1,57,1.7543859649122806,Rare
8578,Full Stack Engineer,vue.js,1,57,1.7543859649122806,Rare
8579,Full Stack Engineer,ruby on rails,1,57,1.7543859649122806,Rare
8580,Full Stack Engineer,nestjs,1,57,1.7543859649122806,Rare
8581,Full Stack Engineer,android development,1,57,1.7543859649122806,Rare
8582,Full Stack Engineer,cassandra,1,57,1.7543859649122806,Rare
8583,Full Stack Engineer,bigquery,1,57,1.7543859649122806,Rare
8584,Full Stack Engineer,gitlab ci/cd,1,57,1.7543859649122806,Rare
8585,Full Stack Engineer,infrastructure as code,1,57,1.7543859649122806,Rare
8586,Full Stack Engineer,adaptability,1,57,1.7543859649122806,Rare
8587,Full Stack Engineer,flask,1,57,1.7543859649122806,Rare
8588,Full Stack Engineer,presentation skills,1,57,1.7543859649122806,Rare
8589,Full Stack Engineer,firewalls,1,57,1.7543859649122806,Rare
8590,Full Stack Engineer,waterfall,1,57,1.7543859649122806,Rare
8591,Full Stack Engineer,decision making,1,57,1.7543859649122806,Rare
8592,Full Stack Engineer,cypress,1,57,1.7543859649122806,Rare
8593,Full Stack Engineer,figma,1,57,1.7543859649122806,Rare
8594,Full Stack Engineer,flutter,1,57,1.7543859649122806,Rare
8595,Full Stack Engineer,selenium,1,57,1.7543859649122806,Rare
8596,Full Stack Engineer,kanban,1,57,1.7543859649122806,Rare
8597,Full Stack Engineer,less,1,57,1.7543859649122806,Rare
8598,Full Stack Engineer,databricks,1,57,1.7543859649122806,Rare
8599,Full Stack Engineer,r,1,57,1.7543859649122806,Rare
8600,Full Stack Engineer,neo4j,1,57,1.7543859649122806,Rare
8601,Full Stack Engineer,elasticsearch,1,57,1.7543859649122806,Rare
8602,Full Stack Engineer,firebase,1,57,1.7543859649122806,Rare
8603,Full Stack Engineer,amazon web services,1,57,1.7543859649122806,Rare
8604,Full Stack Engineer,microsoft sql server,1,57,1.7543859649122806,Rare
8605,Full Stack Engineer,etl,1,57,1.7543859649122806,Rare
9255,Hardware/Software Systems Engineer (NASA HHPC- Johnson Space Center),communication,5,5,100.0,Core
9256,Hardware/Software Systems Engineer (NASA HHPC- Johnson Space Center),critical thinking,5,5,100.0,Core
9257,Hardware/Software Systems Engineer (NASA HHPC- Johnson Space Center),collaboration,5,5,100.0,Core
9258,Hardware/Software Systems Engineer (NASA HHPC- Johnson Space Center),leadership,5,5,100.0,Core
9259,Hardware/Software Systems Engineer (NASA HHPC- Johnson Space Center),data visualization,5,5,100.0,Core
9260,Hardware/Software Systems Engineer (NASA HHPC- Johnson Space Center),excel,5,5,100.0,Core
9570,Information Security Analyst,communication,5,10,50.0,Core
9571,Information Security Analyst,windows,5,10,50.0,Core
9572,Information Security Analyst,firewalls,5,10,50.0,Core
9573,Information Security Analyst,siem,3,10,30.0,Common
9574,Information Security Analyst,linux,3,10,30.0,Common
9575,Information Security Analyst,java,3,10,30.0,Common
9576,Information Security Analyst,dns,2,10,20.0,Common
9577,Information Security Analyst,network security,2,10,20.0,Common
9578,Information Security Analyst,oracle,2,10,20.0,Common
9579,Information Security Analyst,python,2,10,20.0,Common
9580,Information Security Analyst,collaboration,1,10,10.0,Supporting
9581,Information Security Analyst,critical thinking,1,10,10.0,Supporting
9582,Information Security Analyst,vulnerability assessment,1,10,10.0,Supporting
9583,Information Security Analyst,vpn,1,10,10.0,Supporting
9584,Information Security Analyst,encryption,1,10,10.0,Supporting
9585,Information Security Analyst,sap,1,10,10.0,Supporting
9586,Information Security Analyst,jira,1,10,10.0,Supporting
9587,Information Security Analyst,tcp/ip,1,10,10.0,Supporting
9588,Information Security Analyst,unix,1,10,10.0,Supporting
9589,Information Security Analyst,microsoft sql server,1,10,10.0,Supporting
9590,Information Security Analyst,sql,1,10,10.0,Supporting
9591,Information Security Analyst,penetration testing,1,10,10.0,Supporting
9592,Information Security Analyst,ansible,1,10,10.0,Supporting
9593,Information Security Analyst,bash,1,10,10.0,Supporting
9594,Information Security Analyst,powershell,1,10,10.0,Supporting
9595,Information Security Analyst,javascript,1,10,10.0,Supporting
9638,Information Security Engineer,siem,6,9,66.66666666666666,Core
9639,Information Security Engineer,python,5,9,55.55555555555556,Core
9640,Information Security Engineer,powershell,4,9,44.44444444444444,Common
9641,Information Security Engineer,linux,3,9,33.33333333333333,Common
9642,Information Security Engineer,windows,3,9,33.33333333333333,Common
9643,Information Security Engineer,terraform,3,9,33.33333333333333,Common
9644,Information Security Engineer,kubernetes,3,9,33.33333333333333,Common
9645,Information Security Engineer,encryption,2,9,22.22222222222222,Common
9646,Information Security Engineer,communication,2,9,22.22222222222222,Common
9647,Information Security Engineer,tcp/ip,2,9,22.22222222222222,Common
9648,Information Security Engineer,bash,2,9,22.22222222222222,Common
9649,Information Security Engineer,java,2,9,22.22222222222222,Common
9650,Information Security Engineer,ruby,2,9,22.22222222222222,Common
9651,Information Security Engineer,sql,2,9,22.22222222222222,Common
9652,Information Security Engineer,unix,2,9,22.22222222222222,Common
9653,Information Security Engineer,perl,2,9,22.22222222222222,Common
9654,Information Security Engineer,infrastructure as code,2,9,22.22222222222222,Common
9655,Information Security Engineer,scrum,2,9,22.22222222222222,Common
9656,Information Security Engineer,kanban,2,9,22.22222222222222,Common
9657,Information Security Engineer,agile,2,9,22.22222222222222,Common
9658,Information Security Engineer,ci/cd,1,9,11.11111111111111,Supporting
9659,Information Security Engineer,firewalls,1,9,11.11111111111111,Supporting
9660,Information Security Engineer,c,1,9,11.11111111111111,Supporting
9661,Information Security Engineer,macos,1,9,11.11111111111111,Supporting
9662,Information Security Engineer,collaboration,1,9,11.11111111111111,Supporting
9663,Information Security Engineer,leadership,1,9,11.11111111111111,Supporting
9664,Information Security Engineer,oracle,1,9,11.11111111111111,Supporting
9665,Information Security Engineer,critical thinking,1,9,11.11111111111111,Supporting
9666,Information Security Engineer,iso 27001,1,9,11.11111111111111,Supporting
9667,Information Security Engineer,mysql,1,9,11.11111111111111,Supporting
9668,Information Security Engineer,vpn,1,9,11.11111111111111,Supporting
9669,Information Security Engineer,dns,1,9,11.11111111111111,Supporting
9670,Information Security Engineer,bigquery,1,9,11.11111111111111,Supporting
9671,Information Security Engineer,presentation skills,1,9,11.11111111111111,Supporting
9672,Information Security Engineer,snowflake,1,9,11.11111111111111,Supporting
9673,Information Security Engineer,git,1,9,11.11111111111111,Supporting
9674,Information Security Engineer,machine learning,1,9,11.11111111111111,Supporting
9675,Information Security Engineer,kafka,1,9,11.11111111111111,Supporting
9676,Information Security Engineer,ansible,1,9,11.11111111111111,Supporting
9677,Information Security Engineer,docker,1,9,11.11111111111111,Supporting
9678,Information Security Engineer,etl,1,9,11.11111111111111,Supporting
9801,Infrastructure Engineer,windows,6,11,54.54545454545454,Core
9802,Infrastructure Engineer,dns,5,11,45.45454545454545,Common
